datetime,open,high,low,close
12/8/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/7/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
12/6/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
12/5/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/4/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/1/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
11/30/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
11/29/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
11/28/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
11/27/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
11/24/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
11/23/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
11/22/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
11/21/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
11/20/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
11/17/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
11/16/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
11/15/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
11/14/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
11/13/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
11/10/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
11/9/2023,2.38095E-05,2.38095E-05,2.36813E-05,2.36813E-05
11/8/2023,2.38095E-05,2.38095E-05,2.36813E-05,2.36813E-05
11/7/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
11/6/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
11/3/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
11/2/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
11/1/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
10/31/2023,2.36593E-05,2.37954E-05,2.36542E-05,2.37954E-05
10/30/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
10/27/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/26/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/25/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
10/24/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/23/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/20/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
10/19/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
10/18/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
10/17/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/16/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
10/13/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
10/12/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/11/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
10/10/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
10/9/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
10/6/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
10/5/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
10/4/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
10/3/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
10/2/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
9/29/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
9/28/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
9/27/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
9/26/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
9/25/2023,2.38067E-05,2.38067E-05,2.38067E-05,2.38067E-05
9/22/2023,2.38067E-05,2.38067E-05,2.38067E-05,2.38067E-05
9/21/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
9/20/2023,2.38095E-05,2.38095E-05,2.3801E-05,2.38095E-05
9/19/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
9/18/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
9/15/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
9/14/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
9/13/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
9/12/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
9/11/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
9/8/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
9/7/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
9/6/2023,2.37812E-05,2.37812E-05,2.37812E-05,2.37812E-05
9/5/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
9/4/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
9/1/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/31/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/30/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/29/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/28/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/25/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/24/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/23/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
8/22/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
8/21/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/18/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
8/17/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
8/16/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/15/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/14/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/11/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/10/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/9/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/8/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/7/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/4/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.37954E-05
8/3/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
8/2/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
8/1/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
7/31/2023,2.3753E-05,2.3753E-05,2.3753E-05,2.3753E-05
7/28/2023,2.38095E-05,2.38095E-05,2.3753E-05,2.37954E-05
7/27/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
7/26/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
7/25/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
7/24/2023,2.37812E-05,2.38095E-05,2.37812E-05,2.37812E-05
7/21/2023,2.37812E-05,2.38095E-05,2.37812E-05,2.37812E-05
7/20/2023,2.37812E-05,2.37812E-05,2.37812E-05,2.37812E-05
7/19/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
7/18/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
7/17/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
