date,btc_open,btc_high,btc_low,btc_close,eur_open,eur_high,eur_low,eur_close,gold_open,gold_high,gold_low,gold_close,gold_data_open,gold_data_high,gold_data_low,gold_data_close,irr_open,irr_high,irr_low,irr_close,irr_usd_data_open,irr_usd_data_high,irr_usd_data_low,irr_usd_data_close,japan_open,japan_high,japan_low,japan_close,japan_volume,japan_data_open,japan_data_high,japan_data_low,japan_data_close,japan_data_volume,lmt_open,lmt_high,lmt_low,lmt_close,lmt_volume,noc_open,noc_high,noc_low,noc_close,noc_volume,noc_data_open,noc_data_high,noc_data_low,noc_data_close,noc_data_volume,oil_close,oil_open,oil_high,oil_low,oil_volume,oil_change_percent,pltr_open,pltr_high,pltr_low,pltr_close,pltr_volume,qqq_open,qqq_high,qqq_low,qqq_close,qqq_volume,rtx_open,rtx_high,rtx_low,rtx_close,rtx_volume,rtx_data_open,rtx_data_high,rtx_data_low,rtx_data_close,rtx_data_volume,spy_open,spy_high,spy_low,spy_close,spy_volume,spy_data_open,spy_data_high,spy_data_low,spy_data_close,spy_data_volume,uk_open,uk_high,uk_low,uk_close,uk_volume,united states 10-year bond yield historical data_close,united states 10-year bond yield historical data_open,united states 10-year bond yield historical data_high,united states 10-year bond yield historical data_low,usbond_close,usbond_open,usbond_high,usbond_low
2023-12-21,43648.125,44240.66797,43330.05078,43869.15234,1.094571,1.099977,1.093625,1.094571,2029.44495,2046.067749,2029.44495,2045.49414,2029.44495,2046.067749,2029.44495,2045.49414,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,62.73,63.16,62.72,63.13,5742800,62.73,63.16,62.72,63.13,5742800,444.23999,448.10001,444.22,448.019989,637200,458.60001,461.89001,458.29001,459.22,484000,458.60001,461.89001,458.29001,459.22,484000,74.06,73.99,74.78,72.65,81110.0,-0.52,17.53,17.74,17.42,17.59,30493600,407.059998,408.14001,404.47,407.76999,45568900,82.040001,82.99,81.37,82.010002,7732800,82.040001,82.99,81.37,82.010002,7732800,471.32999,472.98001,468.84,472.70001,86667500,471.32999,472.98001,468.84,472.70001,86667500,32.71,32.82,32.61,32.81,1465900,3.892,3.864,3.905,3.829,3.892,3.864,3.905,3.829
2023-12-22,43868.98828,44367.95703,43441.96875,43997.90234,1.10062,1.10406,1.099421,1.10062,2045.84497,2070.64502,2045.64502,2052.9751,2045.84497,2070.64502,2045.64502,2052.9751,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,63.31,63.6,63.19,63.33,4500000,63.31,63.6,63.19,63.33,4500000,450.0,451.73999,448.10999,448.22,623600,461.45001,465.42999,461.45001,463.13,362300,461.45001,465.42999,461.45001,463.13,362300,73.73,74.07,75.11,73.55,76790.0,-0.45,17.7,17.7,17.325,17.41,33615000,409.0,409.97,406.48001,408.38,34292400,82.089996,83.86,82.040001,83.23,9768500,82.089996,83.86,82.040001,83.23,9768500,473.85999,475.38,471.70001,473.64999,67126600,473.85999,475.38,471.70001,473.64999,67126600,33.040001,33.080002,32.83,32.92,1361700,3.901,3.888,3.921,3.849,3.901,3.888,3.921,3.849
2023-12-26,43599.84766,43603.17578,41676.48828,42520.40234,1.10203,1.104,1.10096,1.10203,2055.7251,2068.64502,2053.59351,2067.19995,2055.7251,2068.64502,2053.59351,2067.19995,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,63.11,63.42,63.060001,63.31,3942900,63.11,63.42,63.060001,63.31,3942900,448.14999,451.44,447.82001,450.17999,516900,462.56,465.76001,462.39999,464.5,420000,462.56,465.76001,462.39999,464.5,420000,75.71,73.74,76.31,73.32,56760.0,2.6,17.44,17.745,17.33,17.68,31750700,409.25,411.56,409.14999,410.88,22722500,83.15,84.3,83.080002,84.050003,4442600,83.15,84.3,83.080002,84.050003,4442600,474.070007,476.57999,473.98999,475.64999,55387000,474.070007,476.57999,473.98999,475.64999,55387000,32.96,33.14,32.91,33.09,1328900,3.897,3.901,3.91,3.876,3.897,3.901,3.91,3.876
2023-12-27,42518.46875,43683.16016,42167.58203,43442.85547,1.1043,1.11225,1.10292,1.1043,2066.69507,2084.58789,2061.0,2076.99512,2066.69507,2084.58789,2061.0,2076.99512,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,63.4,63.7,63.39,63.66,4275100,63.4,63.7,63.39,63.66,4275100,448.54999,451.019989,448.41,448.97,699900,462.89999,465.85001,462.60001,464.22,378400,462.89999,465.85001,462.60001,464.22,378400,74.34,75.57,75.81,74.01,80380.0,-1.81,17.78,17.91,17.45,17.47,32918400,410.95001,411.79001,410.079987,411.5,31980500,83.9,84.47,83.7,84.17,5440600,83.9,84.47,83.7,84.17,5440600,475.44,476.66,474.89001,476.51001,68000300,475.44,476.66,474.89001,476.51001,68000300,33.12,33.25,33.09,33.22,779600,3.789,3.9,3.904,3.783,3.789,3.9,3.904,3.783
2023-12-28,43468.19922,43804.78125,42318.55078,42627.85547,1.11086,1.11395,1.1071,1.11086,2077.34497,2088.53882,2065.8938,2066.042236,2077.34497,2088.53882,2065.8938,2066.042236,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,64.059998,64.26,63.99,64.040001,4144200,64.059998,64.26,63.99,64.040001,4144200,448.97,451.82999,448.45999,451.23001,741800,463.39999,467.41,463.20001,465.67999,387700,463.39999,467.41,463.20001,465.67999,387700,71.97,74.04,74.62,71.92,94290.0,-3.19,17.46,17.84,17.42,17.56,38990000,412.67001,412.92001,410.94,411.29999,27029200,84.17,84.61,84.089996,84.17,4622700,84.17,84.61,84.089996,84.17,4622700,476.88,477.54999,476.26001,476.69,77158100,476.88,477.54999,476.26001,476.69,77158100,33.099998,33.21,33.029999,33.049999,1086600,3.846,3.8,3.861,3.796,3.846,3.8,3.861,3.796
2023-12-29,42614.64453,43124.32422,41424.0625,42099.40234,1.10682,1.10865,1.10433,1.10682,2065.14502,2075.14502,2057.75,2062.59009,2065.14502,2075.14502,2057.75,2062.59009,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,64.11,64.28,63.96,64.14,7236500,64.11,64.28,63.96,64.14,7236500,452.0,453.5,451.14999,453.23999,832400,466.20999,468.92999,465.019989,468.14001,403400,466.20999,468.92999,465.019989,468.14001,403400,71.84,72.15,72.8,71.47,63480.0,-0.18,17.52,17.64,17.1,17.17,38805000,411.28,411.64001,407.57999,409.51999,42633400,84.21,84.41,83.78,84.14,4624200,84.21,84.41,83.78,84.14,4624200,476.48999,477.029999,473.29999,475.31,122234100,476.48999,477.029999,473.29999,475.31,122234100,33.049999,33.13,32.94,33.049999,1717900,3.866,3.844,3.898,3.832,3.866,3.844,3.898,3.832
2024-01-02,44187.14062,45899.70703,44176.94922,44957.96875,1.10387,1.10461,1.0942,1.10387,2062.90479,2079.02002,2056.044922,2058.5105,2062.90479,2079.02002,2056.044922,2058.5105,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,63.57,63.95,63.44,63.56,6828000,63.57,63.95,63.44,63.56,6828000,454.29999,462.049988,454.29999,456.12,1206500,469.19,476.35999,467.26999,470.089996,742500,469.19,476.35999,467.26999,470.089996,742500,70.62,71.9,73.8,70.32,108520.0,-1.88,16.95,16.95,16.5,16.58,41626700,405.84,406.089996,400.23999,402.59,58026900,84.050003,86.019997,83.96,85.22,10455600,84.050003,86.019997,83.96,85.22,10455600,472.16,473.67001,470.48999,472.64999,123623700,472.16,473.67001,470.48999,472.64999,123623700,32.7,32.9,32.66,32.74,1978800,3.941,3.899,4.023,3.881,3.941,3.899,4.023,3.881
2024-01-04,42855.81641,44770.02344,42675.17578,44179.92188,1.092777,1.097021,1.091703,1.092777,2041.34497,2051.39502,2036.245,2043.26465,2041.34497,2051.39502,2036.245,2043.26465,2.3793e-05,2.38095e-05,2.37558e-05,2.38095e-05,2.3793e-05,2.38095e-05,2.37558e-05,2.38095e-05,63.049999,63.45,63.0099983,63.060001,3649500,63.049999,63.45,63.0099983,63.060001,3649500,462.31,463.95001,457.76999,457.87,1087700,481.31,483.78,471.64999,471.73001,791600,481.31,483.78,471.64999,471.73001,791600,72.36,73.2,74.12,71.24,144600.0,-0.73,16.049999,16.58,15.95,16.25,39937700,396.44,399.59,396.059998,396.28,39432800,85.99,86.59,85.34,85.41,6656500,85.99,86.59,85.34,85.41,6656500,468.29999,470.95999,467.049988,467.28,84232200,468.29999,470.95999,467.049988,467.28,84232200,32.82,33.02,32.81,32.84,1264900,4.003,3.914,4.006,3.901,4.003,3.914,4.006,3.901
2024-01-05,44192.98047,44353.28516,42784.71875,44162.69141,1.094739,1.099638,1.087985,1.094739,2043.69495,2064.026855,2024.495,2045.49561,2043.69495,2064.026855,2024.495,2045.49561,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,63.56,64.19,63.46,63.53,6507200,63.56,64.19,63.46,63.53,6507200,460.040009,460.10999,453.26999,456.5,705300,472.72,472.72,467.20001,469.89001,511500,472.72,472.72,467.20001,469.89001,511500,73.86,72.51,74.3,72.35,164950.0,2.07,15.7,16.128,15.664,15.98,57628800,396.45001,399.56,395.34,396.75,44867900,85.76,85.76,84.86,85.38,6796100,85.76,85.76,84.86,85.38,6796100,467.48999,470.44,466.42999,467.92001,86060800,467.48999,470.44,466.42999,467.92001,86060800,32.75,33.080002,32.74,32.82,2192700,4.051,4.003,4.103,3.953,4.051,4.003,4.103,3.953
2024-01-08,43948.70703,47218.0,43244.08203,46970.50391,1.094224,1.097815,1.092454,1.094224,2044.084961,2046.7135,2016.84497,2027.84302,2044.084961,2046.7135,2016.84497,2027.84302,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,63.68,64.48,63.57,64.46,5785500,63.68,64.48,63.57,64.46,5785500,454.41,458.69,453.53,458.60001,716000,466.029999,475.39999,465.20999,475.26001,658900,466.029999,475.39999,465.20999,475.26001,658900,70.92,73.6,73.98,70.25,193270.0,-3.98,16.22,16.89,16.14,16.67,49090000,397.98999,405.23999,397.84,404.95001,42473800,84.91,86.18,84.72,85.84,7625700,84.91,86.18,84.72,85.84,7625700,468.42999,474.75,468.29999,474.60001,74879100,468.42999,474.75,468.29999,474.60001,74879100,32.88,33.13,32.81,33.12,1012700,4.027,4.061,4.068,3.966,4.027,4.061,4.068,3.966
2024-01-09,46987.64062,47893.69922,45244.71484,46139.73047,1.09517,1.096732,1.091262,1.09517,2028.39502,2042.094971,2026.11401,2029.59485,2028.39502,2042.094971,2026.11401,2029.59485,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,64.040001,64.24,63.97,64.07,5218800,64.040001,64.24,63.97,64.07,5218800,458.54999,458.60999,453.26999,456.29001,732900,475.29999,477.82001,470.0,472.23001,617500,475.29999,477.82001,470.0,472.23001,617500,72.29,70.92,72.99,70.63,204370.0,1.93,16.51,16.63,16.28,16.39,35794500,401.91,406.69,401.70999,405.75,39132900,85.76,85.98,84.97,85.8,5400500,85.76,85.98,84.97,85.8,5400500,471.87,474.92999,471.35001,473.88,65931400,471.87,474.92999,471.35001,473.88,65931400,32.91,32.94,32.77,32.8,1252000,4.015,4.023,4.053,3.996,4.015,4.023,4.053,3.996
2024-01-10,46121.53906,47647.22266,44483.15234,46627.77734,1.093243,1.096972,1.092335,1.093243,2029.94495,2040.44495,2020.44995,2023.40198,2029.94495,2040.44495,2020.44995,2023.40198,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,65.23,65.41,65.12,65.22,11832800,65.23,65.41,65.12,65.22,11832800,456.20001,459.66,454.78,455.39999,666100,472.0,477.079987,471.10999,471.95001,499300,472.0,477.079987,471.10999,471.95001,499300,71.44,72.2,73.55,71.09,198040.0,-1.18,16.5,17.030001,16.4,16.79,41254400,406.070007,409.51999,405.17001,408.5,33962800,85.8,86.46,85.66,86.080002,5706500,85.8,86.46,85.66,86.080002,5706500,474.16,477.45001,473.87,476.56,67310600,474.16,477.45001,473.87,476.56,67310600,32.79,32.85,32.75,32.82,1000600,4.03,4.006,4.043,3.979,4.03,4.006,4.043,3.979
2024-01-11,46656.07422,48969.37109,45678.64453,46368.58594,1.097514,1.099143,1.093147,1.097514,2023.745,2039.69495,2013.31909,2028.089966,2023.745,2039.69495,2013.31909,2028.089966,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,65.79,65.9,65.26,65.8,9210400,65.79,65.9,65.26,65.8,9210400,456.56,457.79999,449.35999,453.13,784800,472.60999,473.049988,465.32999,467.34,544600,472.60999,473.049988,465.32999,467.34,544600,72.09,71.35,73.81,71.24,240340.0,0.91,16.81,16.93,16.17,16.68,39552400,409.79001,411.20001,404.23999,409.35001,54536200,85.91,86.010002,84.73,85.32,5860100,85.91,86.010002,84.73,85.32,5860100,477.59,478.12,472.26001,476.35001,77940700,477.59,478.12,472.26001,476.35001,77940700,32.86,32.87,32.41,32.65,1464800,3.975,4.028,4.068,3.968,3.975,4.028,4.068,3.968
2024-01-12,46354.79297,46498.13672,41903.76953,42853.16797,1.098165,1.09866,1.093709,1.098165,2028.29504,2062.34668,2027.995,2048.71924,2028.29504,2062.34668,2027.995,2048.71924,2.37954e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.38095e-05,66.54,66.79,66.33,66.43,9226300,66.54,66.79,66.33,66.43,9226300,457.37,463.38,456.53,463.17999,965500,468.76999,481.45999,468.76999,481.079987,701200,468.76999,481.45999,468.76999,481.079987,701200,72.79,73.16,75.28,72.48,244200.0,0.97,16.68,17.059999,16.62,16.76,33861400,410.39999,411.25,408.14999,409.56,39581400,86.56,86.73,85.99,86.33,5269500,86.56,86.73,85.99,86.33,5269500,477.84,478.60001,475.23001,476.67999,57944000,477.84,478.60001,475.23001,476.67999,57944000,32.91,32.96,32.68,32.76,1053400,3.939,3.962,4.007,3.916,3.939,3.962,4.007,3.916
2024-01-16,42499.33594,43566.27344,42085.99609,43154.94531,1.094571,1.094667,1.086708,1.094571,2054.90991,2055.646,2024.29004,2027.58997,2054.90991,2055.646,2024.29004,2027.58997,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,66.51,66.58,65.79,65.94,11987500,66.51,66.58,65.79,65.94,11987500,466.26999,466.26999,456.35999,457.84,814900,481.5,482.17001,476.029999,477.89999,734600,481.5,482.17001,476.029999,477.89999,734600,72.52,72.73,73.68,71.39,312940.0,-0.37,16.59,16.74,16.29,16.53,32659300,408.31,411.12,406.82999,409.51999,43903000,86.11,86.28,85.040001,85.5,9568200,86.11,86.28,85.040001,85.5,9568200,475.26001,476.60999,473.059998,474.92999,85014900,475.26001,476.60999,473.059998,474.92999,85014900,32.26,32.28,32.0,32.049999,1678400,4.054,3.986,4.083,3.977,4.054,3.986,4.083,3.977
2024-01-17,43132.10156,43189.89062,42189.30859,42742.65234,1.087879,1.088495,1.08454,1.087879,2027.89502,2033.045044,2001.91003,2005.71936,2027.89502,2033.045044,2001.91003,2005.71936,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,64.95,65.14,64.75,65.12,10639400,64.95,65.14,64.75,65.12,10639400,457.67001,462.79001,455.079987,456.47,920800,477.34,482.89999,473.57999,473.88,612100,477.34,482.89999,473.57999,473.88,612100,72.48,72.11,72.86,70.62,348480.0,-0.06,16.26,16.41,16.049999,16.39,30832800,406.17001,407.59,402.92001,407.20999,54386000,85.43,86.81,84.92,85.050003,7669600,85.43,86.81,84.92,85.050003,7669600,471.82001,472.79001,469.87,472.29001,68843900,471.82001,472.79001,469.87,472.29001,68843900,31.61,31.79,31.51,31.76,2066900,4.106,4.062,4.129,4.037,4.106,4.062,4.129,4.037
2024-01-18,42742.3125,42876.34766,40631.17188,41262.05859,1.088578,1.09075,1.084869,1.088578,2006.094971,2023.44727,2005.42505,2022.67041,2006.094971,2023.44727,2005.42505,2022.67041,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,65.39,65.75,65.35,65.73,11142900,65.39,65.75,65.35,65.73,11142900,456.10001,459.98001,453.54001,459.57001,780300,475.14001,476.22,468.51999,474.63,875800,475.14001,476.22,468.51999,474.63,875800,73.95,72.73,74.19,72.1,396280.0,2.03,16.75,16.81,16.1,16.4,35239700,410.51999,413.57999,409.16,412.98999,59562500,85.050003,85.84,84.8,85.47,6594800,85.050003,85.84,84.8,85.47,6594800,474.01001,477.059998,472.42001,476.48999,91856200,474.01001,477.059998,472.42001,476.48999,91856200,31.81,31.95,31.69,31.95,1597500,4.142,4.104,4.154,4.071,4.142,4.104,4.154,4.071
2024-01-19,41278.46094,42134.16016,40297.45703,41618.40625,1.087914,1.089265,1.086827,1.087914,2023.045044,2039.495,2020.36548,2029.089966,2023.045044,2039.495,2020.36548,2029.089966,2.3801e-05,2.38095e-05,2.3801e-05,2.38095e-05,2.3801e-05,2.38095e-05,2.3801e-05,2.38095e-05,65.56,65.9,65.28,65.9,11184400,65.56,65.9,65.28,65.9,11184400,460.56,460.85001,455.95999,457.76001,864800,475.37,475.37,469.35999,470.48001,1369200,475.37,475.37,469.35999,470.48001,1369200,73.25,73.92,74.63,72.99,360030.0,-0.95,16.57,16.78,16.15,16.78,40538700,415.22,421.34,414.63,421.17999,70268500,85.59,85.8,84.43,85.53,7501600,85.59,85.8,84.43,85.53,7501600,477.64999,482.72,476.54001,482.42999,110733300,477.64999,482.72,476.54001,482.42999,110733300,31.84,31.97,31.73,31.96,1650300,4.13,4.152,4.198,4.123,4.13,4.152,4.198,4.123
2024-01-22,41553.65234,41651.20703,39450.11719,39507.36719,1.08923,1.090988,1.088033,1.08923,2029.89502,2032.28369,2016.745,2020.094849,2029.89502,2032.28369,2016.745,2020.094849,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,66.56,66.85,66.49,66.68,8696500,66.56,66.85,66.49,66.68,8696500,457.59,460.82999,455.44,458.76001,1216800,469.42001,470.76999,466.29001,466.62,871200,469.42001,470.76999,466.29001,466.62,871200,74.76,73.6,75.46,72.56,372280.0,2.06,17.46,18.35,17.43,17.6,85573900,423.41,424.73001,421.12,421.73001,44880600,85.81,86.18,85.010002,85.019997,14052800,85.81,86.18,85.010002,85.019997,14052800,484.01001,485.22,482.78,483.45001,75844900,484.01001,485.22,482.78,483.45001,75844900,32.0,32.099998,31.93,32.0099983,1673800,4.107,4.136,4.14,4.075,4.107,4.136,4.14,4.075
2024-01-23,39518.71484,40127.35156,38521.89453,39845.55078,1.088021,1.091822,1.082427,1.088021,2021.245,2037.92456,2019.58997,2027.6781,2021.245,2037.92456,2019.58997,2027.6781,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,65.9,66.13,65.79,66.089996,7538600,65.9,66.13,65.79,66.089996,7538600,458.59,459.0,433.89001,439.67001,3613500,466.54001,470.89001,464.82001,467.92001,1083800,466.54001,470.89001,464.82001,467.92001,1083800,74.27,74.62,75.1,73.35,107720.0,-0.66,17.64,17.73,17.2,17.33,37794300,422.42999,423.70001,420.57001,423.48001,33003800,88.23,92.38,87.96,89.55,19434800,88.23,92.38,87.96,89.55,19434800,484.01001,485.10999,482.89001,484.85999,49945300,484.01001,485.10999,482.89001,484.85999,49945300,31.91,32.0099983,31.84,32.0,1633700,4.132,4.101,4.155,4.088,4.132,4.101,4.155,4.088
2024-01-24,39877.59375,40483.78516,39508.79688,40077.07422,1.085788,1.093147,1.085187,1.085788,2028.94495,2036.745,2011.28088,2012.58997,2028.94495,2036.745,2011.28088,2012.58997,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,66.33,66.56,66.12,66.17,15995500,66.33,66.56,66.12,66.17,15995500,439.51999,443.20001,431.54999,431.64999,1768900,466.62,472.98999,462.81,463.92001,1194800,466.62,472.98999,462.81,463.92001,1194800,74.98,74.47,75.7,73.85,100360.0,0.96,17.51,17.65,16.735,16.75,42710700,427.44,429.85001,425.32999,425.82999,46948000,89.63,90.050003,88.7,89.49,12872300,89.63,90.050003,88.7,89.49,12872300,487.81,488.76999,484.88,485.39001,81765000,487.81,488.76999,484.88,485.39001,81765000,32.29,32.34,32.09,32.099998,2102300,4.18,4.134,4.188,4.086,4.18,4.134,4.188,4.086
2024-01-25,40075.55078,40254.48047,39545.66406,39933.80859,1.088175,1.090037,1.082614,1.088175,2012.84497,2025.26562,2010.14502,2019.75183,2012.84497,2025.26562,2010.14502,2019.75183,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,66.22,66.22,65.72,65.92,11018600,66.22,66.22,65.72,65.92,11018600,430.0,433.94,425.75,431.040009,1813900,446.60001,449.0,426.0,434.54999,2293200,446.60001,449.0,426.0,434.54999,2293200,77.19,75.3,77.32,75.05,89280.0,2.95,16.92,17.0,16.31,16.46,44589000,428.35999,429.040009,423.98001,426.35001,44367200,90.25,91.11,89.58,90.94,10584600,90.25,91.11,89.58,90.94,10584600,487.57999,488.31,485.39001,488.029999,72525000,487.57999,488.31,485.39001,488.029999,72525000,32.21,32.27,32.060001,32.27,1589600,4.12,4.184,4.195,4.12,4.12,4.184,4.195,4.12
2024-01-26,39936.81641,42209.38672,39825.69141,41816.87109,1.084705,1.088329,1.081338,1.084705,2019.94495,2026.79504,2015.96948,2018.33997,2019.94495,2026.79504,2015.96948,2018.33997,2.38095e-05,2.38095e-05,2.3801e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.3801e-05,2.38095e-05,65.4,65.62,65.31,65.39,6299800,65.4,65.62,65.31,65.39,6299800,431.97,433.42001,426.70999,429.91,1260500,435.73999,439.26999,431.51999,437.95999,1147600,435.73999,439.26999,431.51999,437.95999,1147600,77.86,77.1,78.09,75.92,135880.0,0.87,16.4,16.75,16.34,16.35,28612200,424.44,426.20999,423.14999,423.81,37137000,90.69,91.22,90.14,90.41,5987400,90.69,91.22,90.14,90.41,5987400,487.59,489.12,486.54001,487.41,76641600,487.59,489.12,486.54001,487.41,76641600,32.69,32.76,32.57,32.64,1520200,4.139,4.113,4.166,4.093,4.139,4.113,4.166,4.093
2024-01-29,42030.91406,43305.86719,41818.33203,43288.24609,1.084352,1.084975,1.079715,1.084352,2019.39502,2037.74939,2017.38379,2031.74878,2019.39502,2037.74939,2017.38379,2031.74878,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,65.87,66.29,65.75,66.17,8571500,65.87,66.29,65.75,66.17,8571500,431.0,432.029999,425.57001,428.01001,1903300,440.0,442.56,435.14999,438.31,857100,440.0,442.56,435.14999,438.31,857100,76.67,78.72,79.09,76.3,103540.0,-1.53,16.45,17.11,16.43,17.09,35987800,424.26999,428.35001,423.60999,428.14999,38694700,90.44,90.68,89.7,90.080002,8488700,90.44,90.68,89.7,90.080002,8488700,487.73001,491.42001,487.17001,491.26999,61322800,487.73001,491.42001,487.17001,491.26999,61322800,32.57,32.72,32.49,32.7,1158100,4.076,4.139,4.145,4.059,4.076,4.139,4.145,4.059
2024-01-30,43300.22656,43838.94531,42711.37109,42952.60938,1.083447,1.085564,1.081268,1.083447,2031.96997,2048.47534,2029.18994,2036.11511,2031.96997,2048.47534,2029.18994,2036.11511,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,66.019997,66.07,65.81,65.93,8448000,66.019997,66.07,65.81,65.93,8448000,431.26999,431.85001,427.78,431.67999,1016400,443.0,445.059998,437.32999,443.5,2324800,443.0,445.059998,437.32999,443.5,2324800,77.65,76.75,77.95,75.73,118710.0,1.28,17.040001,17.24,16.66,16.74,36388200,427.10001,427.67999,424.38,425.29999,36739000,90.16,91.089996,90.059998,90.6,9073500,90.16,91.089996,90.059998,90.6,9073500,490.56,491.62,490.10999,490.89001,58618400,490.56,491.62,490.10999,490.89001,58618400,32.69,32.78,32.58,32.77,1768100,4.036,4.078,4.103,4.034,4.036,4.078,4.103,4.034
2024-01-31,42946.25,43717.40625,42298.94531,42582.60547,1.08434,1.088566,1.080766,1.08434,2036.57996,2056.078369,2031.001831,2037.18994,2036.57996,2056.078369,2031.001831,2037.18994,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,66.55,66.91,66.07,66.21,11841400,66.55,66.91,66.07,66.21,11841400,432.35001,433.72,429.059998,429.41,1120100,445.38,449.70001,444.54001,446.76001,3213800,445.38,449.70001,444.54001,446.76001,3213800,75.71,77.66,77.91,75.38,104940.0,-2.5,16.41,16.76,16.07,16.09,43582500,420.85001,422.87,416.79001,416.97,64010600,90.86,91.86,90.69,91.12,5560700,90.86,91.86,90.69,91.12,5560700,488.62,489.079987,482.85999,482.88,126011100,488.62,489.079987,482.85999,482.88,126011100,32.85,32.91,32.37,32.43,1748300,3.918,4.04,4.043,3.912,3.918,4.04,4.043,3.912
2024-02-01,42569.76172,43243.16797,41879.19141,43075.77344,1.080392,1.086555,1.078028,1.080392,2037.59497,2065.41968,2029.55005,2054.090088,2037.59497,2065.41968,2029.55005,2054.090088,2.3801e-05,2.38095e-05,2.3801e-05,2.3801e-05,2.3801e-05,2.38095e-05,2.3801e-05,2.3801e-05,66.54,66.94,66.29,66.92,8340200,66.54,66.94,66.29,66.92,8340200,430.23001,431.76999,426.70001,429.76999,1175000,446.76999,447.76999,442.70001,446.22,2179400,446.76999,447.76999,442.70001,446.22,2179400,73.79,75.54,76.75,73.68,238840.0,-2.54,16.21,16.487,16.030001,16.33,40454400,418.79001,422.38,417.81,421.88,51008600,91.7,92.18,90.76,92.17,13827100,91.7,92.18,90.76,92.17,13827100,484.63,489.23001,483.79999,489.20001,91891600,484.63,489.23001,483.79999,489.20001,91891600,32.55,32.8,32.47,32.78,2707600,3.882,3.931,3.958,3.816,3.882,3.931,3.958,3.816
2024-02-02,43077.64062,43422.48828,42584.33594,43185.85938,1.087465,1.0898,1.078307,1.087465,2055.094971,2058.19507,2027.44995,2038.58997,2055.094971,2058.19507,2027.44995,2038.58997,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,66.29,66.53,66.080002,66.51,8473400,66.29,66.53,66.080002,66.51,8473400,428.14001,428.89999,424.38,425.97,973400,445.78,447.73999,441.5,446.57999,1616400,445.78,447.73999,441.5,446.57999,1616400,72.3,73.9,74.46,71.84,216060.0,-2.02,16.34,17.02,16.145,17.02,56983900,423.79999,430.23999,422.79001,429.01001,59582300,92.24,92.7,91.45,91.98,6065000,92.24,92.7,91.45,91.98,6065000,489.64999,496.049988,489.29999,494.35001,99147700,489.64999,496.049988,489.29999,494.35001,99147700,32.51,32.53,32.33,32.46,1565700,4.024,3.876,4.054,3.873,4.024,3.876,4.054,3.873
